source,line,literal_or_template_fragment
src/pages/page02_data_ready.py,322,Top Skill Tokens by TRAIN-only Correlation with annual_salary_usd
src/pages/page02_data_ready.py,324,%{text:+.2f}
src/pages/page02_data_ready.py,324,outside
src/pages/page02_data_ready.py,332,stretch
src/pages/page02_data_ready.py,333,records
src/pages/page02_data_ready.py,374,max_abs_r
src/pages/page02_data_ready.py,391,encoded_feature
src/pages/page02_data_ready.py,392,pearson_r
src/pages/page02_data_ready.py,393,h
src/pages/page02_data_ready.py,394,pearson_r
src/pages/page02_data_ready.py,395,Top Encoded Features by Pearson Correlation on TRAIN
src/pages/page02_data_ready.py,397,%{text:+.2f}
src/pages/page02_data_ready.py,397,outside
src/pages/page02_data_ready.py,408,Ablation comparison
src/pages/page02_data_ready.py,55,development_rows
src/pages/page02_data_ready.py,55,","
src/pages/page02_data_ready.py,56,locked_test_rows
src/pages/page02_data_ready.py,56,","
src/pages/page02_data_ready.py,76,ALLOW
src/pages/page02_data_ready.py,76,BLOCK
src/pages/page02_data_ready.py,84,outputs
src/pages/page02_data_ready.py,148,MAE_mean
src/pages/page02_data_ready.py,163,Conservative
src/pages/page02_data_ready.py,213,before_mean
src/pages/page02_data_ready.py,213,after_mean
src/pages/page02_data_ready.py,222,before_std
src/pages/page02_data_ready.py,222,after_std
src/pages/page02_data_ready.py,260, — Distribution Before vs After Scaling
src/pages/page02_data_ready.py,271,: mean/std change from 
src/pages/page02_data_ready.py,271,/
src/pages/page02_data_ready.py,271, to 
src/pages/page02_data_ready.py,271,/
src/pages/page02_data_ready.py,271, after the TRAIN-fitted scaler.
src/pages/page02_data_ready.py,321,records
src/pages/page02_data_ready.py,329,","
src/pages/page02_data_ready.py,329,","
src/pages/page02_data_ready.py,337,abs_r
src/pages/page02_data_ready.py,338,+.2f
src/pages/page02_data_ready.py,341,.1f
src/pages/page02_data_ready.py,388,abs_r
src/pages/page02_data_ready.py,402,period
src/pages/page02_data_ready.py,403,records
src/pages/page02_data_ready.py,404,split
src/pages/page02_data_ready.py,405,records
src/pages/page02_data_ready.py,406,Temporal Split
src/pages/page02_data_ready.py,53,ALLOW
src/pages/page02_data_ready.py,54,BLOCK
src/pages/page02_data_ready.py,410,MAE_mean
src/pages/page02_data_ready.py,411,option
src/pages/page02_data_ready.py,412,MAE_mean
src/pages/page02_data_ready.py,413,h
src/pages/page02_data_ready.py,414,MAE_mean
src/pages/page02_data_ready.py,415,Ablation MAE
src/pages/page02_data_ready.py,417,"$%{text:,.0f}"
src/pages/page02_data_ready.py,417,outside
src/pages/page02_data_ready.py,419,records
src/pages/page02_data_ready.py,421,Skill summary is unavailable.
src/pages/page02_data_ready.py,425,records
src/pages/page02_data_ready.py,426,salary_mean
src/pages/page02_data_ready.py,427,records
src/pages/page02_data_ready.py,428,skill
src/pages/page02_data_ready.py,430,Skill Frequency vs Mean Salary
src/pages/page02_data_ready.py,432,top center
src/pages/page02_data_ready.py,242,__
src/pages/page02_data_ready.py,271,.2f
src/pages/page02_data_ready.py,271,.2f
src/pages/page02_data_ready.py,271,.2f
src/pages/page02_data_ready.py,271,.2f
src/pages/page02_data_ready.py,429,years_mean
src/pages/page02_data_ready.py,368,original_feature
src/pages/page02_data_ready.py,370,abs_r
src/pages/page02_data_ready.py,370,max
src/pages/page02_data_ready.py,371,pearson_r
src/pages/page03_segmentation.py,18,03_ai_job_market_segmentation
src/pages/page03_segmentation.py,23,family_dimensions
src/pages/page03_segmentation.py,24,family_balance_diagnostics
src/pages/page03_segmentation.py,25,pca_variance
src/pages/page03_segmentation.py,26,cluster_evaluation
src/pages/page03_segmentation.py,27,resample_stability_runs
src/pages/page03_segmentation.py,28,candidate_cluster_assignments
src/pages/page03_segmentation.py,29,candidate_cluster_coordinates
src/pages/page03_segmentation.py,30,candidate_cluster_balance
src/pages/page03_segmentation.py,31,cluster_assignments
src/pages/page03_segmentation.py,32,cluster_profiles
src/pages/page03_segmentation.py,33,cluster_job_category_profile
src/pages/page03_segmentation.py,34,cluster_skill_profile
src/pages/page03_segmentation.py,35,cluster_experience_level_profile
src/pages/page03_segmentation.py,36,cluster_years_distribution
src/pages/page03_segmentation.py,37,cluster_company_profile
src/pages/page03_segmentation.py,38,cluster_geography_profile
src/pages/page03_segmentation.py,39,cluster_market_signal_values
src/pages/page03_segmentation.py,40,country_cluster_profile
src/pages/page03_segmentation.py,41,city_cluster_profile
src/pages/page03_segmentation.py,43,feature_space_option_summary
src/pages/page03_segmentation.py,44,feature_space_candidate_metrics
src/pages/page03_segmentation.py,45,feature_space_pairwise_ari
src/pages/page03_segmentation.py,46,correlation_feature_selection
src/pages/page03_segmentation.py,47,correlation_redundancy_pairs
src/pages/page03_segmentation.py,48,correlation_family_summary
src/pages/page03_segmentation.py,49,o2_candidate_metrics
src/pages/page03_segmentation.py,50,o2_resample_stability_runs
src/pages/page03_segmentation.py,51,o2_candidate_assignments
src/pages/page03_segmentation.py,52,o2_visual_coordinates
src/pages/page03_segmentation.py,54,representation_summary
src/pages/page03_segmentation.py,55,representation_pairwise_ari
src/pages/page03_segmentation.py,56,representation_candidate_metrics
src/pages/page03_segmentation.py,57,representation_pca_variance
src/pages/page03_segmentation.py,58,representation_top_loadings
src/pages/page03_segmentation.py,59,representation_candidate_assignments
src/pages/page03_segmentation.py,60,representation_resample_stability_runs
src/pages/page03_segmentation.py,61,representation_selected_assignments
src/pages/page03_segmentation.py,62,selected_representation_family_pca_summary
src/pages/page03_segmentation.py,63,feature_dependency_summary
src/pages/page03_segmentation.py,126,Data-driven interpretation
src/pages/page03_segmentation.py,148,—
src/pages/page03_segmentation.py,1309,Secondary alternative
src/pages/page03_segmentation.py,1314,Reject / review — hard gate failed
src/pages/page03_segmentation.py,1319,Strong candidate — eligible and near-best
src/pages/page03_segmentation.py,1324,OFFICIAL representation
src/pages/page03_segmentation.py,1408,admin
src/pages/page03_segmentation.py,69,family
src/pages/page03_segmentation.py,70,raw_fields
src/pages/page03_segmentation.py,71,representation
src/pages/page03_segmentation.py,69,Job Domain
src/pages/page03_segmentation.py,70,"job_title, job_category"
src/pages/page03_segmentation.py,71,Nominal one-hot block
src/pages/page03_segmentation.py,74,family
src/pages/page03_segmentation.py,75,raw_fields
src/pages/page03_segmentation.py,76,representation
src/pages/page03_segmentation.py,74,Experience & Education
src/pages/page03_segmentation.py,75,"years_of_experience, education_required"
src/pages/page03_segmentation.py,76,Scaled numeric + nominal one-hot
src/pages/page03_segmentation.py,79,family
src/pages/page03_segmentation.py,80,raw_fields
src/pages/page03_segmentation.py,81,representation
src/pages/page03_segmentation.py,79,Company & Work Mode
src/pages/page03_segmentation.py,80,"remote_work, company_size, industry"
src/pages/page03_segmentation.py,81,Nominal one-hot block
src/pages/page03_segmentation.py,84,family
src/pages/page03_segmentation.py,85,raw_fields
src/pages/page03_segmentation.py,86,representation
src/pages/page03_segmentation.py,84,Geography
src/pages/page03_segmentation.py,85,"city, country"
src/pages/page03_segmentation.py,86,Nominal one-hot block
src/pages/page03_segmentation.py,89,family
src/pages/page03_segmentation.py,90,raw_fields
src/pages/page03_segmentation.py,91,representation
src/pages/page03_segmentation.py,89,Demand / Benefits
src/pages/page03_segmentation.py,90,"demand_score, benefits_score_10"
src/pages/page03_segmentation.py,91,Scaled numeric block
src/pages/page03_segmentation.py,94,family
src/pages/page03_segmentation.py,95,raw_fields
src/pages/page03_segmentation.py,96,representation
src/pages/page03_segmentation.py,94,Skills
src/pages/page03_segmentation.py,95,"required_skills, skill_count"
src/pages/page03_segmentation.py,96,Normalized multi-hot skill tokens + scaled skill_count
src/pages/page03_segmentation.py,178,purpose
src/pages/page03_segmentation.py,183,Algorithm
src/pages/page03_segmentation.py,184,Selected K
src/pages/page03_segmentation.py,185,Silhouette
src/pages/page03_segmentation.py,186,Seed ARI
src/pages/page03_segmentation.py,187,Subsample ARI
src/pages/page03_segmentation.py,188,Min cluster
src/pages/page03_segmentation.py,192,Raw inputs
src/pages/page03_segmentation.py,196,Latent dimensions
src/pages/page03_segmentation.py,202,Variance summary
src/pages/page03_segmentation.py,204,Cross-rep ARI
src/pages/page03_segmentation.py,208,selected_input_features
src/pages/page03_segmentation.py,413,purpose
src/pages/page03_segmentation.py,419,Raw inputs
src/pages/page03_segmentation.py,423,Latent dimensions
src/pages/page03_segmentation.py,429,Variance retained
src/pages/page03_segmentation.py,432,Excluded fields
src/pages/page03_segmentation.py,434,selected_input_features
src/pages/page03_segmentation.py,522,#### O1 vs O2 — feature-space option comparison
src/pages/page03_segmentation.py,524,O1 is feature extraction: clustering uses retained PCA latent dimensions. O2 is feature selection: clustering uses the selected family-balanced encoded X features directly. Both options use the same KMeans/GMM K=2…8 search and the same robustness gates.
src/pages/page03_segmentation.py,531,silhouette
src/pages/page03_segmentation.py,532,stability_ari
src/pages/page03_segmentation.py,533,resample_stability_ari_mean
src/pages/page03_segmentation.py,534,min_cluster_share
src/pages/page03_segmentation.py,535,clustering_dimensions
src/pages/page03_segmentation.py,536,cross_option_ari
src/pages/page03_segmentation.py,548,Selected feature space
src/pages/page03_segmentation.py,553,O2 correlation threshold
src/pages/page03_segmentation.py,555,Decision tolerance
src/pages/page03_segmentation.py,685,##### Option-level gate matrix
src/pages/page03_segmentation.py,686,stability_threshold
src/pages/page03_segmentation.py,687,resample_stability_threshold
src/pages/page03_segmentation.py,688,minimum_cluster_share_threshold
src/pages/page03_segmentation.py,689,representation_silhouette_tolerance
src/pages/page03_segmentation.py,785,O1 vs O2 — Feature-space Decision Evidence
src/pages/page03_segmentation.py,786,p3_o1_o2_option_summary
src/pages/page03_segmentation.py,793,feature_space_selection
src/pages/page03_segmentation.py,794,Why this feature-space option is selected
src/pages/page03_segmentation.py,822,#### R Compare — representation decision evidence
src/pages/page03_segmentation.py,824,Compare every persisted representation side-by-side before interpreting the official R. The charts below explain the decision using the pipeline's saved evidence only.
src/pages/page03_segmentation.py,829,representation_id
src/pages/page03_segmentation.py,832,silhouette
src/pages/page03_segmentation.py,833,stability_ari
src/pages/page03_segmentation.py,834,resample_stability_ari_mean
src/pages/page03_segmentation.py,835,min_cluster_share
src/pages/page03_segmentation.py,836,mean_cross_representation_ari
src/pages/page03_segmentation.py,837,latent_dimensions
src/pages/page03_segmentation.py,838,raw_input_count
src/pages/page03_segmentation.py,844,selected_representation
src/pages/page03_segmentation.py,867,##### 1. Candidate landscape across all representations
src/pages/page03_segmentation.py,939,##### 2. Best candidate inside each R — common quality metrics
src/pages/page03_segmentation.py,987,"##### 3. Decision views — robustness, separation and parsimony"
src/pages/page03_segmentation.py,1077,##### 4. Representation gate matrix
src/pages/page03_segmentation.py,1079,stability_threshold
src/pages/page03_segmentation.py,1080,resample_stability_threshold
src/pages/page03_segmentation.py,1081,minimum_cluster_share_threshold
src/pages/page03_segmentation.py,1083,representation_silhouette_tolerance
src/pages/page03_segmentation.py,1088,silhouette
src/pages/page03_segmentation.py,1256,##### 6. Transparent R decision table — no composite score
src/pages/page03_segmentation.py,1260,silhouette
src/pages/page03_segmentation.py,1266,resample_stability_ari_mean
src/pages/page03_segmentation.py,1272,mean_cross_representation_ari
src/pages/page03_segmentation.py,1278,latent_dimensions
src/pages/page03_segmentation.py,1291,near_best_separation
src/pages/page03_segmentation.py,1295,eligible
src/pages/page03_segmentation.py,1309,decision_cue
src/pages/page03_segmentation.py,1355,R Comparison — Decision Evidence
src/pages/page03_segmentation.py,1356,p3_rcompare_decision_table
src/pages/page03_segmentation.py,1383,"The R decision is not based on silhouette alone. First retain representations whose selected candidate is valid, stable and balanced. Then keep those within the near-best silhouette tolerance. Among that shortlist, compare cross-representation agreement, subsample robustness and parsimony. These visuals explain the persisted offline choice without replacing it."
src/pages/page03_segmentation.py,1393,Use the official R as the frozen Branch-A representation contract. Keep the other R variants as robustness evidence and re-evaluate them only when the dataset or feature policy changes.
src/pages/page03_segmentation.py,1410,3. AI Job Market Segmentation
src/pages/page03_segmentation.py,1412,Branch A pipeline — A1 Shared Prepared Feature Base → A2 Feature Families → A3 Family Balancing → A4 Feature-space Options (O1 PCA / O2 Correlation) → A5 Same Clustering Search for Both Options → A6 Robustness & O1-vs-O2 Decision → A7 Official Selection → A8 Final Outputs
src/pages/page03_segmentation.py,1422,cluster_assignments
src/pages/page03_segmentation.py,1423,cluster_evaluation
src/pages/page03_segmentation.py,1424,cluster_profiles
src/pages/page03_segmentation.py,1450,"Interpret the page from left to right. Salary is excluded from clustering and is used only after labels are frozen for post-hoc interpretation. Streamlit reads persisted evidence only; it does not refit PCA, KMeans or GMM."
src/pages/page03_segmentation.py,117,cluster
